timestamp,day,hour,GPP,stomatal_conductance,Jmax,Vcmax,Chi,Dpsi,Profit,Evap,Transp,CanopyEvap,GroundEvap,SoilMoist,SoilMoistPot
2026-01-28T11:15:00Z,28,11,4.091884853824452e-10,0.00807636886427864,0.900999985809425,0.14999492041836604,0.9607932500645241,0.004616917636096806,0.08093137060006242,2.044409212249622e-08,2.044409212249622e-08,0.0,0.0,0.44953583103407674,-0.0006105961991207336
2026-01-28T12:15:00Z,28,12,2.0044611183497423e-10,0.004917748044303437,0.441376223947045,0.07345959473794826,0.968410504279282,0.0028847138459761,0.039655503151578786,1.279930469591425e-08,1.279930469591425e-08,0.0,0.0,0.4495049088472565,-0.0006109298955320252
2026-01-28T13:15:00Z,28,13,9.521021877173926e-11,0.0029132114183156015,0.2096473522498956,0.034883165147252246,0.9747048033203743,0.001769997236351916,0.01884043129939438,7.873289695678921e-09,7.873289695678921e-09,0.0,0.0,0.4494740497964738,-0.0006112630508371381
2026-01-28T14:15:00Z,28,14,2.2682315933904243e-12,0.00024274488057255149,0.0049929079801597715,0.0008293937502016228,0.9928044192987153,0.000142787403398948,0.0004492354399923563,6.351252769676646e-10,6.351252769676646e-10,0.0,0.0,0.4494432676490784,-0.0006115955155244937
2026-01-28T15:15:00Z,28,15,0.0,0.0,4.539992976248485e-05,0.0,1.0000000000000002,0.0001,-2.7739957857675125e-06,0.0,0.0,0.0,0.0,0.4494125226666486,-0.0006119277180903633
2026-01-28T16:15:00Z,28,16,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785746347e-06,0.0,0.0,0.0,0.0,0.44938181096155216,-0.0006122597001365975
2026-01-28T17:15:00Z,28,17,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785748857e-06,0.0,0.0,0.0,0.0,0.44935113246128444,-0.000612591462069505
2026-01-28T18:15:00Z,28,18,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785745352e-06,0.0,0.0,0.0,0.0,0.4493204870935799,-0.0006129230042941694
2026-01-28T19:15:00Z,28,19,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.77399578576345e-06,0.0,0.0,0.0,0.0,0.44928987478641125,-0.0006132543272144523
2026-01-28T20:15:00Z,28,20,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857452445e-06,0.0,0.0,0.0,0.0,0.44925929546798804,-0.0006135854312330016
2026-01-28T21:15:00Z,28,21,0.0,0.0,4.539992976248485e-05,0.0,0.9999999999999998,0.0001,-2.773995785739024e-06,0.0,0.0,0.0,0.0,0.44922874906675603,-0.0006139163167512536
2026-01-28T22:15:00Z,28,22,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857462194e-06,0.0,0.0,0.0,0.0,0.4491982355113958,-0.0006142469841694389
2026-01-28T23:15:00Z,28,23,0.0,0.0,4.539992976248485e-05,0.0,0.9999999999999998,0.0001,-2.7739957857406065e-06,0.0,0.0,0.0,0.0,0.44916775473082204,-0.0006145774338865882
2026-01-29T00:15:00Z,29,0,0.0,0.0,4.539992976248485e-05,0.0,1.0000000000000002,0.0001,-2.773995785760158e-06,0.0,0.0,0.0,0.0,0.449137306654182,-0.0006149076663005377
2026-01-29T01:15:00Z,29,1,0.0,0.0,4.539992976248485e-05,0.0,1.0000000000000002,0.0001,-2.7739957857602386e-06,0.0,0.0,0.0,0.0,0.4491068912108552,-0.0006152376818079314
2026-01-29T02:15:00Z,29,2,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857468115e-06,0.0,0.0,0.0,0.0,0.4490765083304516,-0.0006155674808042298
